,leage,game,view,length,real_time,duration,chat
103393,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21913.552000000003,NA CARRIED BY KOREAN REJECTS 4Head NA CARRIED BY KOREAN REJECTS 4Head NA CARRIED BY KOREAN REJECTS 4Head NA CARRIED BY KOREAN REJECTS
103394,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21913.747000000003,haHAA
103395,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21913.777000000002,NA FOOD OMEGALUL EU FOOD OMEGALUL
103396,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21913.907000000003,EU FOOD LULW
103397,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21914.142000000003,CASTERS WeirdChamp
103398,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:47,21914.16,KKona B O R G A R KKona
103399,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.327999999998,BREXIT LUL
103400,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.388,tyler1NA tyler1EU tyler1NA tyler1EU tyler1NA tyler1EU tyler1NA tyler1EU
103401,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.421000000002,NA Education
103402,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.599,KKona TURKEY IS EU KKona TURKEY IS EU KKona
103403,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.627999999997,UK MAAAD
103404,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.717999999997,BREXIT FOOD LULW
103405,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21914.841,time for herald Pog
103406,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21915.106,TRUE LULW
103407,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21915.107999999997,EU LOSING TO NA LULW
103408,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:48,21915.205,LETS WAIT TILL G2 VS C9 XD
103409,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21915.342,EU FOOD LUL
103410,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21915.449,Jellied Eels PogU
103411,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21915.492000000002,Trueee
103412,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21915.894,haHAA ...
103413,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21915.95,RYL isnt even part of LEC so ofc most EU's doesnt care LUL
103414,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21916.287999999997,cLoser
103415,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:49,21916.295,EU FOOD LULW
103416,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21916.701,EU LULW
103417,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21916.804,lol as na food is good
103418,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21916.838,EU CANT MAKE BURGERS LUL
103419,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21916.851000000002,english food LUL
103420,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21916.91,they just randomly startedd talking smack to each other lol
103421,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21917.006,What uh just happened?
103422,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21917.227000000003,@thomas_negru eu is quiet because they aren't a wildcard like na and aren't actually palying today LULW
103423,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:50,21917.26,LUL HUNI LUL
103424,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.385,BREXIT FOOD LUL
103425,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.553,EU GANK LUL
103426,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.577,FALSEN'T LULW
103427,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.746,almost 10 minutes monkaW
103428,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.801,UK FOOD WORST IN THE WORLD
103429,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.897999999997,CANN OMEGALUL N
103430,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21917.99,Losing to NA's weakest team LUL
103431,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:51,21918.208,EU FOOD LUL
103432,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21918.351000000002,He's a what cmonBruh
103433,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21918.512000000002,TURKEY EU? LULW TURKEY EU? LULW TURKEY EU? LULW
103434,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21918.826,Britain is not EU
103435,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21918.95,Pepega pepeD Pepega pepeD Pepega pepeD
103436,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21919.002,KKona BURGER KKona
103437,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:52,21919.226000000002,NA FOOD OMEGALUL
103438,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21919.316000000003,EU HUMOR LuL
103439,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21919.346,I can confirm burger math
103440,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21919.349,haHAA
103441,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21919.445,"Please be aware that a Riot employee will NEVER ask for any information through a third party website, such as Twitch, under ANY circumstance. Protect your accounts!"
103442,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21920.147999999997,NA think TURKEY is EU LUL NA think TURKEY is EU LULNA think TURKEY is EU LULNA think TURKEY is EU LUL
103443,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:53,21920.188,NA FOOD IS MCDONALDS
103444,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:54,21920.307999999997,monkaS
103445,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:54,21920.736,EU TRYING TO ABANDON TURKEY LIKE THEY DID UOL
103446,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:54,21921.086,TR = Trasshh
103447,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:54,21921.179,1 minute man
103448,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:55,21921.517999999996,any flippers in chat
103449,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:55,21921.545,NA CACON
103450,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:55,21921.68,BREXIT FOOD LUL
103451,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:56,21922.441000000003,BURGER HUMANS
103452,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:56,21922.85,EU FOOD LUL EU FOOD LUL EU FOOD LUL
103453,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:56,21922.975,??
103454,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:57,21923.56,SOUTHEAST EU PepeLaugh
103455,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:57,21923.634,BREXIT LUL
103456,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:57,21923.821,lancheUKL lancheUKL lancheUKL lancheUKL lancheUKL lancheUKL lancheUKL lancheUKL
103457,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:57,21923.976000000002,IMAGINE THINKING EU IS TURKEY LULW
103458,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:58,21924.631,hahahaha
103459,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:59,21925.847999999998,EU FOOD LULW
103460,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:51:59,21925.879,TRUE LULW
103461,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:00,21926.306,EU PJSalt PJSalt PJSalt
103462,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:00,21926.484,WORLDS Champs = NA NA NA
103463,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:00,21926.625,SOUTHEAST EU LUL SOUTHEAST EU LUL SOUTHEAST EU LUL SOUTHEAST EU LU L SOUTHEAST EU LUL SOUTHEAST EU LUL SOUTHEAST EU LUL SOUTHEAST EU LUL SOUTHEAST EU LU L SOUTHEAST EU LUL
103464,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:01,21927.425,NA EDUCATION LMAO THINKING TURKS ARE EU
103465,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:01,21927.613999999998,IT'S FUUUUKIN RAWWWWWWWW
103466,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:01,21927.971,EASY
103467,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:02,21928.432,NA LULW LESS VIEWERS LULW NO TITLES LULW WENT 0 - 10 AT WORLDS LULW LOST THE FASTEST B05 LULW NEVER WON ANYTHING LULW WENT 2-2 IN PLAY-INS LULW NO HEALTHCARE LULW
103468,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:02,21928.936,BULLYING HUNI LULW
103469,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:02,21929.208,PRChase
103470,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21929.316000000003,eu times to sleep
103471,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21929.619,huninstall
103472,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21929.741,PRChase ❗
103473,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21929.859,EU NO TEETH LUL
103474,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21930.074,chase6570
103475,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:03,21930.086,FBCatch FBCatch FBCatch
103476,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.324,NA WHY SO QUIET? LULW
103477,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.531000000003,RIP english food
103478,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.635,TURKEY IS NOT IN EU YOU BIG BURGERS LULW
103479,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.637000000002,PRChase
103480,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.773999999998,HUNI LULW
103481,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21930.835,PRChase
103482,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:04,21931.056,PRChase
103483,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:05,21931.459,EU FOOD??? NA FOOD LUL
103484,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:05,21931.478,PRChase
103485,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:05,21931.975,PRChase
103486,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21932.357999999997,Clap
103487,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21932.361,EU TOO POOR TO PAY FOR WORLDS SONG OMEGALUL EU TOO POOR TO PAY FOR WORLDS SONG OMEGALUL
103488,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21932.46,PRChase Clap
103489,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21932.599,NA think TURKEY is EU LULNA think TURKEY is EU LULNA think TURKEY is EU LUL
103490,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21932.685,PRChase
103491,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:06,21933.26,PRChase
103492,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21933.541,PRChase
103493,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21933.759,PepeHands Huni
103494,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21934.078999999998,Na Kappa
103495,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21934.092,EASY
103496,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21934.243,TR+ TRAASSHH LUL TR+ TRAASSHH LUL TR+ TRAASSHH LUL
103497,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:07,21934.243,HUNINSTALL LUW
103498,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.311,HUNINSTALL LULW
103499,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.587000000003,NA CorgiDerp NA CorgiDerp NA CorgiDerp
103500,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.685,PRChase CHASE IS ON
103501,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.71,LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LULLUL EU MALDING LUL EU MALDING LUL EU MALDING LUL EU MALDING LUL
103502,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.737,PRChase
103503,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:08,21934.798,PRChase
103504,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:09,21935.31,BYE EU LUL
103505,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:09,21935.583,EZ
103506,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 00:52:09,21935.654,Feelsbadman
